145;i66i65,i65i64,i64i63,i63i62,i62i72,i72i73,i73i63,i63i62,i62i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i62,i62i72,i72i73,i73i74
146;i41i40,i40i50,i50i51,i51i52,i52i53,i53i43,i43i33,i33i34,i34i44,i44i43,i43i42,i42i41,i41i31,i31i21,i21i20,i20i30,i30i31,i31i21,i21i11
147;i20i30,i30i31,i31i32,i32i42,i42i52,i52i53,i53i54,i54i55,i55i56,i56i66,i66i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47
148;i32i42,i42i41,i41i31,i31i21,i21i20,i20i30,i30i40,i40i50,i50i51,i51i41,i41i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i53
149;i30i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i76,i76i77
150;i22i21,i21i20,i20i30,i30i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30
151;i36i46,i46i56,i56i66,i66i65,i65i64,i64i63,i63i62,i62i61,i61i51,i51i52,i52i62,i62i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71
152;i45i44,i44i43,i43i33,i33i34,i34i44,i44i54,i54i64,i64i63,i63i53,i53i54,i54i55,i55i56,i56i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77
153;i55i56,i56i66,i66i65,i65i55,i55i45,i45i44,i44i43,i43i42,i42i41,i41i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61
154;i01i00,i00i10,i10i11,i11i12,i12i13,i13i03,i03i02,i02i12,i12i22,i22i32,i32i33,i33i34,i34i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06
155;i00i10,i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i56,i56i57,i57i47,i47i37,i37i27
156;i75i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i35,i35i25,i25i24,i24i23
157;i04i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i20,i20i30
158;i20i30,i30i31,i31i32,i32i42,i42i41,i41i31,i31i21,i21i20,i20i30,i30i40,i40i50,i50i51,i51i41,i41i31,i31i21,i21i20,i20i30,i30i31,i31i32
159;i54i64,i64i63,i63i53,i53i54,i54i55,i55i45,i45i35,i35i25,i25i15,i15i05,i05i04,i04i14,i14i15,i15i16,i16i26,i26i25,i25i15,i15i05,i05i04
160;i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i45,i45i44,i44i43,i43i33,i33i34,i34i44
161;i02i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i51,i51i41,i41i40,i40i50,i50i51,i51i52,i52i62,i62i61
162;i33i23,i23i13,i13i03,i03i02,i02i12,i12i22,i22i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61
163;i42i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i31,i31i21
164;i64i63,i63i62,i62i61,i61i51,i51i52,i52i53,i53i43,i43i42,i42i52,i52i53,i53i54,i54i55,i55i45,i45i35,i35i36,i36i46,i46i45,i45i35,i35i36
165;i36i46,i46i56,i56i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i26,i26i25,i25i24,i24i34,i34i44,i44i43,i43i42,i42i52,i52i53
166;i06i16,i16i26,i26i36,i36i46,i46i45,i45i44,i44i54,i54i64,i64i63,i63i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i62,i62i72
167;i10i11,i11i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i32,i32i33,i33i23,i23i22,i22i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71
168;i62i72,i72i73,i73i63,i63i53,i53i54,i54i55,i55i45,i45i44,i44i54,i54i55,i55i56,i56i66,i66i65,i65i64,i64i74,i74i75,i75i65,i65i55,i55i56
169;i51i52,i52i62,i62i61,i61i51,i51i52,i52i53,i53i54,i54i64,i64i63,i63i62,i62i61,i61i51,i51i52,i52i53,i53i54,i54i64,i64i63,i63i62,i62i61
170;i75i65,i65i55,i55i45,i45i35,i35i25,i25i24,i24i23,i23i13,i13i03,i03i02,i02i12,i12i22,i22i32,i32i33,i33i23,i23i13,i13i03,i03i02,i02i12
171;i75i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27
172;i13i14,i14i24,i24i23,i23i13,i13i03,i03i02,i02i12,i12i22,i22i21,i21i20,i20i30,i30i31,i31i32,i32i33,i33i34,i34i35,i35i36,i36i46,i46i45
173;i73i63,i63i53,i53i43,i43i42,i42i41,i41i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i53,i53i54,i54i64,i64i63,i63i53,i53i43
174;i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i66,i66i65,i65i64,i64i63,i63i53,i53i54,i54i64,i64i63
175;i50i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i62,i62i72,i72i73,i73i63,i63i53,i53i43,i43i33,i33i34,i34i35,i35i36,i36i46,i46i45,i45i44
176;i43i33,i33i23,i23i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i32,i32i33,i33i23,i23i22
177;i47i46,i46i56,i56i57,i57i47,i47i46,i46i45,i45i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i15,i15i16,i16i26
178;i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i12,i12i13,i13i14,i14i24,i24i34,i34i35,i35i25,i25i15,i15i16,i16i17,i17i07
179;i61i51,i51i41,i41i40,i40i50,i50i51,i51i41,i41i31,i31i32,i32i33,i33i34,i34i44,i44i43,i43i42,i42i52,i52i62,i62i72,i72i73,i73i74,i74i75
180;i37i27,i27i26,i26i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i23,i23i22,i22i32,i32i33,i33i34,i34i44,i44i54
181;i20i30,i30i31,i31i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i51,i51i41,i41i31,i31i21,i21i11,i11i01,i01i00,i00i10
182;i41i31,i31i21,i21i20,i20i30,i30i31,i31i32,i32i42,i42i52,i52i62,i62i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73
183;i56i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i74,i74i75,i75i65,i65i64,i64i63,i63i53,i53i54,i54i64
184;i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i41,i41i31,i31i21,i21i20,i20i30,i30i31,i31i32
185;i44i54,i54i64,i64i63,i63i53,i53i54,i54i64,i64i63,i63i62,i62i72,i72i73,i73i63,i63i62,i62i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70
186;i50i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i66,i66i65,i65i64,i64i74,i74i75
187;i74i75,i75i65,i65i64,i64i63,i63i53,i53i43,i43i33,i33i34,i34i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06
188;i52i62,i62i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i62,i62i61,i61i51,i51i52,i52i53,i53i43,i43i33,i33i23,i23i13,i13i14,i14i15
189;i53i43,i43i42,i42i41,i41i31,i31i21,i21i20,i20i30,i30i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i52
190;i00i10,i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i62,i62i72,i72i73,i73i74
191;i31i32,i32i33,i33i23,i23i13,i13i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i31,i31i32,i32i42,i42i52
192;i54i55,i55i56,i56i57,i57i47,i47i46,i46i45,i45i35,i35i36,i36i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i17
193;i52i53,i53i54,i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i44,i44i54,i54i64,i64i63,i63i62,i62i72,i72i73
194;i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i32,i32i42,i42i41,i41i31,i31i32
195;i66i65,i65i64,i64i63,i63i53,i53i54,i54i64,i64i63,i63i53,i53i54,i54i55,i55i45,i45i44,i44i43,i43i33,i33i34,i34i35,i35i36,i36i37,i37i27
196;i34i44,i44i54,i54i55,i55i45,i45i44,i44i43,i43i33,i33i34,i34i44,i44i43,i43i42,i42i41,i41i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i20
197;i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i14
198;i01i00,i00i10,i10i11,i11i12,i12i22,i22i32,i32i33,i33i23,i23i13,i13i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i13,i13i03,i03i02
199;i74i75,i75i65,i65i55,i55i56,i56i57,i57i47,i47i37,i37i27,i27i26,i26i25,i25i24,i24i23,i23i13,i13i14,i14i15,i15i16,i16i26,i26i36,i36i37
200;i31i32,i32i33,i33i23,i23i13,i13i14,i14i15,i15i05,i05i04,i04i14,i14i24,i24i34,i34i44,i44i43,i43i42,i42i52,i52i53,i53i54,i54i64,i64i63
201;i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i37,i37i27,i27i26,i26i36,i36i37,i37i27,i27i26,i26i25,i25i24,i24i34,i34i35
202;i55i56,i56i66,i66i65,i65i55,i55i45,i45i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i23,i23i22,i22i32
203;i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i62,i62i61,i61i51,i51i41,i41i40,i40i50,i50i51,i51i52,i52i53,i53i54,i54i55,i55i56,i56i57
204;i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i45
205;i73i74,i74i75,i75i65,i65i55,i55i56,i56i66,i66i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47
206;i04i14,i14i15,i15i16,i16i26,i26i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i24,i24i34,i34i44,i44i43,i43i33,i33i23
207;i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i34,i34i44,i44i43,i43i42
208;i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i23,i23i22,i22i21,i21i11,i11i12,i12i13,i13i14,i14i15,i15i05,i05i04,i04i14,i14i24
209;i35i36,i36i46,i46i45,i45i35,i35i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i15,i15i05,i05i04,i04i03,i03i02,i02i01
210;i11i01,i01i00,i00i10,i10i11,i11i12,i12i13,i13i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i25,i25i24,i24i34,i34i35,i35i25
211;i36i46,i46i45,i45i44,i44i54,i54i55,i55i56,i56i66,i66i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i17
212;i15i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i12,i12i13,i13i14,i14i24,i24i34,i34i44,i44i43,i43i33,i33i23,i23i22,i22i21
213;i70i71,i71i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i54,i54i55,i55i45,i45i44,i44i43,i43i42,i42i41,i41i40,i40i50,i50i51
214;i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07
215;i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i05,i05i04,i04i14,i14i24,i24i23,i23i22,i22i32,i32i33,i33i34,i34i35,i35i25,i25i24
216;i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i52,i52i62,i62i61,i61i60
217;i53i43,i43i33,i33i23,i23i13,i13i14,i14i24,i24i23,i23i13,i13i03,i03i02,i02i12,i12i13,i13i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i16
218;i32i42,i42i41,i41i31,i31i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i54,i54i55,i55i56,i56i57
219;i30i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i54,i54i55,i55i45,i45i44,i44i43,i43i33
220;i14i15,i15i16,i16i26,i26i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00
221;i37i27,i27i26,i26i25,i25i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i03
222;i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i51,i51i52,i52i53,i53i54,i54i64,i64i63,i63i53,i53i54,i54i55
223;i45i44,i44i54,i54i64,i64i74,i74i75,i75i65,i65i55,i55i45,i45i35,i35i36,i36i37,i37i27,i27i26,i26i36,i36i46,i46i45,i45i44,i44i43,i43i33
224;i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i52,i52i53,i53i43,i43i33,i33i34,i34i35,i35i25,i25i15
225;i54i64,i64i63,i63i53,i53i43,i43i33,i33i23,i23i22,i22i32,i32i42,i42i52,i52i53,i53i43,i43i42,i42i41,i41i40,i40i50,i50i51,i51i52,i52i53
226;i34i44,i44i54,i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i63,i63i53,i53i54,i54i55,i55i56,i56i66,i66i76,i76i77
227;i31i32,i32i33,i33i23,i23i22,i22i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70
228;i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i45,i45i44,i44i43,i43i33,i33i34,i34i35,i35i36,i36i46,i46i56,i56i57
229;i45i44,i44i43,i43i42,i42i41,i41i31,i31i32,i32i42,i42i52,i52i62,i62i61,i61i51,i51i52,i52i53,i53i54,i54i55,i55i56,i56i57,i57i47,i47i46
230;i73i63,i63i62,i62i61,i61i51,i51i52,i52i53,i53i54,i54i64,i64i63,i63i53,i53i54,i54i55,i55i45,i45i35,i35i36,i36i37,i37i27,i27i26,i26i36
231;i45i35,i35i25,i25i24,i24i34,i34i44,i44i43,i43i33,i33i34,i34i35,i35i25,i25i24,i24i23,i23i22,i22i21,i21i11,i11i12,i12i22,i22i32,i32i42
232;i67i66,i66i65,i65i64,i64i63,i63i62,i62i61,i61i51,i51i52,i52i53,i53i54,i54i64,i64i74,i74i75,i75i65,i65i55,i55i45,i45i35,i35i25,i25i15
233;i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i21,i21i11,i11i12,i12i22,i22i32,i32i33,i33i23,i23i22,i22i32,i32i42,i42i41,i41i40,i40i50
234;i70i71,i71i72,i72i73,i73i63,i63i53,i53i43,i43i33,i33i23,i23i22,i22i32,i32i33,i33i23,i23i22,i22i21,i21i11,i11i12,i12i13,i13i14,i14i24
235;i12i13,i13i14,i14i24,i24i34,i34i35,i35i36,i36i37,i37i27,i27i26,i26i25,i25i15,i15i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11
236;i45i44,i44i54,i54i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06
237;i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i24,i24i23,i23i22,i22i21,i21i20,i20i30,i30i31,i31i21
238;i55i45,i45i44,i44i43,i43i33,i33i34,i34i44,i44i43,i43i33,i33i34,i34i35,i35i36,i36i46,i46i56,i56i57,i57i47,i47i46,i46i45,i45i44,i44i54
239;i44i54,i54i64,i64i63,i63i62,i62i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i44,i44i54,i54i55,i55i56
240;i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i12,i12i22,i22i32,i32i33,i33i23,i23i13,i13i03,i03i02
241;i41i40,i40i50,i50i51,i51i52,i52i53,i53i43,i43i42,i42i41,i41i31,i31i32,i32i33,i33i34,i34i44,i44i43,i43i42,i42i52,i52i62,i62i61,i61i60
242;i32i42,i42i52,i52i62,i62i72,i72i73,i73i63,i63i53,i53i43,i43i33,i33i23,i23i13,i13i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i13
243;i47i46,i46i56,i56i66,i66i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i05,i05i04
244;i32i42,i42i52,i52i62,i62i72,i72i73,i73i63,i63i62,i62i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i57
245;i12i22,i22i21,i21i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i51,i51i41,i41i31,i31i32,i32i42
246;i17i07,i07i06,i06i05,i05i04,i04i03,i03i02,i02i12,i12i13,i13i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i20,i20i30
247;i44i54,i54i55,i55i45,i45i44,i44i54,i54i64,i64i63,i63i53,i53i43,i43i42,i42i41,i41i31,i31i32,i32i33,i33i23,i23i13,i13i03,i03i02,i02i12
248;i50i51,i51i52,i52i53,i53i43,i43i42,i42i52,i52i62,i62i72,i72i73,i73i63,i63i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i74,i74i75
249;i63i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i61,i61i51
250;i77i67,i67i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i17,i17i07
251;i03i02,i02i12,i12i22,i22i32,i32i42,i42i52,i52i62,i62i72,i72i73,i73i74,i74i75,i75i65,i65i55,i55i45,i45i35,i35i36,i36i37,i37i27,i27i26
252;i15i05,i05i04,i04i14,i14i24,i24i34,i34i44,i44i54,i54i64,i64i63,i63i53,i53i43,i43i33,i33i23,i23i22,i22i32,i32i33,i33i34,i34i35,i35i36
253;i72i73,i73i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i65,i65i64,i64i63,i63i62,i62i61,i61i51,i51i41,i41i40,i40i50,i50i60,i60i70,i70i71
254;i56i66,i66i65,i65i64,i64i74,i74i75,i75i65,i65i64,i64i63,i63i62,i62i61,i61i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i60
255;i20i30,i30i31,i31i32,i32i33,i33i23,i23i13,i13i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10
256;i03i02,i02i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75
257;i24i23,i23i22,i22i21,i21i20,i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i63,i63i53,i53i54
258;i14i15,i15i16,i16i26,i26i25,i25i15,i15i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i46,i46i45,i45i44,i44i43,i43i33,i33i23,i23i13
259;i77i67,i67i66,i66i65,i65i55,i55i56,i56i57,i57i47,i47i37,i37i27,i27i17,i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i36
260;i54i55,i55i45,i45i35,i35i25,i25i24,i24i34,i34i35,i35i36,i36i37,i37i27,i27i26,i26i36,i36i46,i46i45,i45i44,i44i43,i43i42,i42i41,i41i31
261;i50i51,i51i41,i41i31,i31i21,i21i11,i11i12,i12i22,i22i21,i21i11,i11i12,i12i13,i13i14,i14i15,i15i16,i16i26,i26i25,i25i15,i15i05,i05i04
262;i57i47,i47i37,i37i27,i27i26,i26i36,i36i46,i46i56,i56i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i37,i37i27
263;i47i46,i46i56,i56i66,i66i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i63,i63i62
264;i17i07,i07i06,i06i16,i16i17,i17i07,i07i06,i06i16,i16i26,i26i36,i36i37,i37i27,i27i26,i26i36,i36i37,i37i27,i27i26,i26i25,i25i24,i24i23
265;i07i06,i06i16,i16i26,i26i36,i36i46,i46i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i45,i45i44,i44i43,i43i42,i42i41,i41i31
266;i10i20,i20i30,i30i31,i31i21,i21i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i40,i40i50,i50i51,i51i52,i52i53,i53i43,i43i42,i42i41,i41i31
267;i73i63,i63i53,i53i43,i43i42,i42i41,i41i31,i31i32,i32i42,i42i41,i41i31,i31i32,i32i42,i42i52,i52i62,i62i72,i72i73,i73i63,i63i53,i53i43
268;i75i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45
269;i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i45,i45i35,i35i36,i36i37,i37i27,i27i17
270;i10i11,i11i12,i12i13,i13i14,i14i24,i24i34,i34i35,i35i25,i25i24,i24i23,i23i13,i13i14,i14i24,i24i34,i34i35,i35i36,i36i46,i46i45,i45i35
271;i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i76,i76i77,i77i67,i67i66,i66i65,i65i64,i64i74
272;i22i21,i21i11,i11i01,i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i11,i11i12,i12i13,i13i03,i03i02,i02i12,i12i22,i22i32,i32i42,i42i41
273;i66i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i65,i65i55,i55i56,i56i66,i66i76,i76i77,i77i67
274;i56i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46
275;i20i30,i30i31,i31i21,i21i11,i11i12,i12i13,i13i14,i14i24,i24i34,i34i35,i35i25,i25i15,i15i16,i16i26,i26i36,i36i37,i37i27,i27i17,i17i07
276;i26i36,i36i37,i37i27,i27i26,i26i36,i36i46,i46i45,i45i35,i35i36,i36i46,i46i56,i56i57,i57i47,i47i46,i46i56,i56i57,i57i47,i47i46,i46i56
277;i25i24,i24i34,i34i44,i44i54,i54i64,i64i74,i74i75,i75i65,i65i55,i55i56,i56i57,i57i47,i47i46,i46i56,i56i66,i66i65,i65i55,i55i45,i45i44
278;i77i67,i67i66,i66i76,i76i77,i77i67,i67i66,i66i76,i76i77,i77i67,i67i57,i57i47,i47i46,i46i56,i56i66,i66i76,i76i77,i77i67,i67i66,i66i76
279;i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i63,i63i62,i62i72,i72i73,i73i63,i63i53,i53i54,i54i64,i64i74,i74i75,i75i65,i65i64
280;i22i32,i32i33,i33i23,i23i22,i22i32,i32i42,i42i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i51,i51i41,i41i40,i40i50,i50i51,i51i52
281;i11i01,i01i00,i00i10,i10i11,i11i12,i12i22,i22i32,i32i42,i42i52,i52i53,i53i54,i54i55,i55i56,i56i66,i66i65,i65i64,i64i63,i63i62,i62i61
282;i37i27,i27i26,i26i36,i36i37,i37i27,i27i26,i26i25,i25i15,i15i16,i16i26,i26i25,i25i15,i15i05,i05i04,i04i14,i14i15,i15i16,i16i17,i17i07
283;i40i50,i50i60,i60i70,i70i71,i71i72,i72i73,i73i63,i63i53,i53i54,i54i64,i64i63,i63i62,i62i72,i72i73,i73i74,i74i75,i75i76,i76i77,i77i67
284;i35i36,i36i37,i37i27,i27i26,i26i25,i25i24,i24i23,i23i22,i22i21,i21i20,i20i30,i30i40,i40i50,i50i51,i51i52,i52i62,i62i61,i61i51,i51i52
285;i20i30,i30i40,i40i50,i50i60,i60i70,i70i71,i71i61,i61i60,i60i70,i70i71,i71i72,i72i73,i73i74,i74i75,i75i65,i65i64,i64i74,i74i75,i75i76
286;i63i53,i53i43,i43i42,i42i52,i52i53,i53i54,i54i64,i64i63,i63i62,i62i72,i72i73,i73i63,i63i53,i53i54,i54i64,i64i74,i74i75,i75i76,i76i77
287;i07i06,i06i05,i05i04,i04i14,i14i15,i15i16,i16i17,i17i07,i07i06,i06i05,i05i04,i04i14,i14i15,i15i05,i05i04,i04i03,i03i02,i02i12,i12i22
288;i01i00,i00i10,i10i11,i11i01,i01i00,i00i10,i10i20,i20i30,i30i31,i31i32,i32i42,i42i41,i41i40,i40i50,i50i60,i60i70,i70i71,i71i72,i72i73
